licensenumber,operationtype,nurserysize,greenhousesize,tradename,ownername,businessphone,streetnumber,streetname,addressline2,addressline3,city,state,zipcode,georeference,county
260327,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",GENRICHS GARDEN CTR FLS,COOPER RD GDN CENTER INC,585-342-9830,,&GHSE 375 COOPER ROAD,,,ROCHESTER,NY,14617,POINT (-77.6001 43.20771),MONROE
646799,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",LITTLE FARMHOUSE FLOWERS,LINDA ANN D'ARCO,413-446-4447,593,STICKNEY BRIDGE RD,,,JAY,NY,12941,POINT (-73.68362 44.39246),ESSEX
645448,Nursery Stock Only,10 Acres or Less,,HUGHES FARMS,JOHN P HUGHES,315-520-6679,321,"MAIN STREET,",ONEIDA COUNTY PUBLIC MARKET,,UTICA,NY,13501,POINT (-75.22365 43.10382),ONEIDA
473025,Nursery Stock Only,10 Acres or Less,,SOUTHAMPTON NURSERY LTD,SOUTHAMPTON NURSERY LTD,631-283-2431,542,COUNTY ROAD 39,,,SOUTHAMPTON,NY,11968,POINT (-72.41727 40.8961),SUFFOLK
646240,Nursery Stock Only,10 Acres or Less,,MICHELLE BELGARD,MICHELLE BELGARD,315-406-7325,200,NORTH ST,,,AUBURN,NY,13021,POINT (-76.56713 42.94527),CAYUGA
62020,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",TAYLOR GREENHOUSES,KWASNIEWSKI DEBORAH T,716-792-4215,9228,MATTHEWS ROAD,,,PORTLAND,NY,14769,POINT (-79.46252 42.40083),CHAUTAUQUA
646792,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BROWNSON FAMILY FARM,BROWNSON FAMILY FARM,,8149,KIRKVILLE-BRIDGEPORT ROAD,,,KIRKVILLE,NY,13082,POINT (-75.9653 43.08382),MADISON
331025,Nursery Stock Only,101 Acres or More,,SHUBACK FARMS INC,SHUBACK FARMS INC,845-651-4074,229,MT EVE ROAD,,,GOSHEN,NY,10924,POINT (-74.41075 41.31874),ORANGE
646828,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",JASPER MEADOWS FARM,MADALYN ALRIDGE,607-257-6230,26,PALMEAR ROAD,,,FREEVILLE,NY,13068,POINT (-76.35888 42.52073),TOMPKINS
513235,Combined Nursery and Greenhouse,,"2,001-20,000 SqFt of Glass",WALLKILL VIEW FARM GREENHOUSE LLC,FERRANTE PETER J & ROBERT A,845-255-8050,10,ROUTE 299 WEST,,,NEW PALTZ,NY,12561,POINT (-74.10783 41.74544),ULSTER
645720,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",NOON CONSULTING,SHARON NOON,870-321-2705,,WELLINGTON ROAD &,MIDDLE COUNTRY ROAD,,MIDDLE ISLAND,NY,11953,POINT (-72.93957 40.88372),SUFFOLK
646047,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",WOODS RAVINE FARM,DARRYL WOODS & TOBY WOLLIN,,677,CASTLE CREEK ROAD,,,BINGHAMTON,NY,13901,POINT (-75.90622 42.20075),BROOME
646281,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BEN GIROD JR,BEN GIROD JR,,8048,WEAVER RD,,,FILLMORE,NY,14735,POINT (-78.19378 42.44671),ALLEGANY
645046,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GEORGES MARKET & NURSERY LLC,GEORGE VOGT,518-365-4113,945,WATERVLIET SHAKER ROAD,,,ALBANY,NY,12205,POINT (-73.82628 42.73876),ALBANY
42570,Nursery Stock Only,10 Acres or Less,,ON THE ROCKS,KOWALSKI ANTHONY J,716-257-9501,9403,UTLEY ROAD,,,EAST OTTO,NY,14729,POINT (-78.77189 42.40867),CATTARAUGUS
146247,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",JAKES GREENHOUSE INC,"MILLER, JAKE",716-592-4084,11904,VAUGHN STREET ROUTE 240,,,EAST CONCORD,NY,14055,POINT (-78.63876 42.55466),ERIE
643991,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",PORTERS COLORFUL GARDENS INC,MONICA CRESPO COJAS & OLGA TURNER,631-722-5400,1636,MAIN ROAD,,,JAMESPORT,NY,11947,POINT (-72.57984 40.95026),SUFFOLK
644591,Combined Nursery and Greenhouse,,"2,000 SqFt of Glass or Less",ECHO CREEK FARM,JENNIFER PALULIS,518-7699427,258,QUARRY RD,,,SALEM,NY,12865,POINT (-73.31507 43.19713),WASHINGTON
140304,Nursery Stock Only,10 Acres or Less,,GLEASONS NURSERY INC,RUDOLPH & GRETA GLEASON,716-632-3141,9698,HAIGHT ROAD,,,SOMERSET,NY,14012,POINT (-78.48783 43.33865),NIAGARA
644782,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",MILLERS GREENHOUSE,CRIST E. MILLER,,2329,STATE RD 248,,,WELLSVILLE,NY,14895,,ALLEGANY
260753,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",VAN PUTTE SEED CO INC,VAN PUTTE SEED CO INC,585-225-7770,136,NORTH AVENUE,,,ROCHESTER,NY,14626,POINT (-77.71591 43.23012),MONROE
491703,Combined Nursery and Greenhouse,,"20,001 SqFt of Glass or More",MOUNTAIN TOP GREENHSES,CATALANO FRANK J,607-687-8823,445,HALSEY VALLEY ROAD,,,BARTON,NY,13734,POINT (-76.36494 42.08911),TIOGA
565444,Nursery Stock Only,10 Acres or Less,,HERMAN VINCENT L,HERMAN VINCENT L,716-652-2647,2466,CATTARAUGUS ROAD - ROUTE 77,,,STRYKERSVILLE,NY,14145,POINT (-78.38852 42.76004),WYOMING
62233,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",PETERSON FARM,PETERSON ALLEN E,716-665-0842,3260,FLUVANNA AVE EXT,,,JAMESTOWN,NY,14701,POINT (-79.2718 42.12035),CHAUTAUQUA
22805,Nursery Stock Only,101 Acres or More,,KENT FARMS INC,KENT FARMS INC,607-478-8805,1764,JONES ROAD,,,ANDOVER,NY,14806,POINT (-77.82471 42.17014),ALLEGANY
334207,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",G F GREENHOUSES,FROSINI GENE,845-469-8218,67,WHITE OAK DRIVE,,,SUGAR LOAF,NY,10981,POINT (-74.28605 41.31065),ORANGE
645969,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",HARVEST MOON HYDROPONICS,MICHAEL YOCINA & CAROL ANN FOOR YOCINA,585-599-4404,1102,GANSON AVENUE,,,CORFU,NY,14036,POINT (-78.40727 42.95535),GENESEE
643767,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",FLORAL BEAUTY GREENHOUSES LLC,JAMIE CRITELLI,607-742-7541,1060,MAGEE ST,,,ELMIRA,NY,14901,POINT (-76.81451 42.10337),CHEMUNG
644071,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SUNRISE GREENHOUSE,ERVIN RABER,,4975,RT 241,,,CONEWANGO VALLEY,NY,14726,POINT (-79.02255 42.2147),CATTARAUGUS
141406,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",H G MILLER FARM INC,H G MILLER FARM INC,716-684-2787,8150,CLINTON STREET,,,ELMA,NY,14059,POINT (-78.58546 42.85623),ERIE
645003,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,MARK SCHICHTEL,,,SOUTH VAUGHN STREET,,,SPRINGVILLE,NY,14141,POINT (-78.66726 42.50866),ERIE
646745,Nursery Stock Only,11-100 Acres,,"MANZA FARM & GARDEN CENTER, INC.",COLIN FISCHER,845-692-4364,730,STATE ROUTE 211,,,MONTGOMERY,NY,12549,POINT (-74.27703 41.49219),ORANGE
643593,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",MARION GARDENS INC,"GAIPA, WALTER",631-477-1010,540,ROCKY PT RD,,,EAST MARION,NY,11939,POINT (-72.34507 41.12565),SUFFOLK
471402,Nursery Stock Only,10 Acres or Less,,FLANDERS BAY NURSERY CO,HOLSCHUH PAUL,631-727-0652,1553,FLANDERS ROAD,,,FLANDERS,NY,11901,POINT (-72.60636 40.90394),SUFFOLK
645557,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",GOSHEN GREEN FARMS LLC,SUSAN HITO SHAPIRO,845-596-5403,3317,ROUTE 207,,,GOSHEN,NY,10924,POINT (-74.30471 41.42113),ORANGE
645649,Combined Nursery and Greenhouse,11-100 Acres,"2,000 SqFt of Glass or Less",UNDER THE TREE,SCOTT VAN GAASBECK,607-351-4172,201,DRY BROOK RD,,,WILLSEYVILLE,NY,13864,POINT (-76.39011 42.25183),TIOGA
645520,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",CANDELLAS FARM & GREENHOUSES,SHAWNA PAPALE AND MICHAEL CANDELLA,315-736-8782,9256,RIVER ROAD,,,MARCY,NY,13403,POINT (-75.27529 43.13819),ONEIDA
535491,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",RIVER 'RANGEMENTS,BAILEY DEBORAH J,518-5314113,40,BROPHY RD,,,GREENWICH,NY,12834,POINT (-73.43214 43.10189),WASHINGTON
252542,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",DEBRUCQUE GRNSES INC,GARY DEBRUCQUE,315-380-1015,431,NEW BOSTON STREET,,,CANASTOTA,NY,13032,POINT (-75.7624 43.08394),MADISON
160915,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SUNNYVIEW GREENERY,MASUK DEBORAH,518-358-2559,2081,STATE ROUTE 95,,,BOMBAY,NY,12914,POINT (-74.5936 44.93554),FRANKLIN
645779,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",PINE GROVE,REUBEN STOLTZFUS,315-558-1339,2400,COUNTRY ROAD 124,,,SENECA FALLS,NY,13148,POINT (-76.78527 42.79977),SENECA
646841,Greenhouse Stock Only,10 Acres or Less,,ERIN COLE,ERIN COLE,518-330-5699,7424,ST HWY 10,,,CANAJOHARIE,NY,13317,POINT (-74.60156 42.83685),MONTGOMERY
106897,Nursery Stock Only,11-100 Acres,,"ZINO NURSERIES AND LANDSCAPING, INC",ZINO NURSERIES&LANDSCAPING INC,518-325-3658,,UNDERHILL ROAD - FARM D,,,HILLSDALE,NY,12529,POINT (-73.5046 42.22622),COLUMBIA
646000,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",NORTH CREEK FARM,ALLEN HURST,315-823-0327,1914,SR 169,,,LITTLE FALLS,NY,13365,POINT (-74.92297 43.07527),HERKIMER
314926,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",ABDOS GARDEN MARKET INC,ABDOS GARDEN MARKET INC,315-682-4294,4990,SOUTH EAGLE VILLAGE ROAD,,,MANLIUS,NY,131049732,POINT (-75.94257 43.01287),ONONDAGA
462739,Nursery Stock Only,101 Acres or More,,YULE TREE FARMS,STUTZMAN DAN & CLAYTON,607-324-5374,720,OCONNOR RD RD#2,,,HORNELL,NY,14843,POINT (-77.70732 42.37465),STEUBEN
645840,Nursery Stock Only,10 Acres or Less,,JONATHAN W ENGLISH,JONATHAN ENGLISH,585-245-1260,3170,RETSOF ROAD,,,PIFFARD,NY,14533,POINT (-77.88661 42.85052),LIVINGSTON
475824,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",HALSEY FARM & NURSERY INC,HALSEY FARM & NRSY INC,631-726-4843,513,DEERFIELD ROAD,,,WATERMILL,NY,11976,POINT (-72.35805 40.92298),SUFFOLK
415909,Nursery Stock Only,11-100 Acres,,BOBS TREES,EATON ROBERT & DAVIS,518-6274260,,CR 45 & JERSEY HILL RD,SEELY F,,HAGAMAN,NY,12086,POINT (-74.15118 42.97486),SARATOGA
645555,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",SKY VEGETABLES BRONX LLC,ADAM SOROTA AND ROBERT FIREMAN,203-561-8445,1071,TINTON AVENUE,,,BRONX,NY,10456,POINT (-73.90177 40.82594),BRONX
645287,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",KOKEDAMA FLORA,JASMINE MCAVOY,607-237-3065,34,CHENANGO STREET,SUITE 209,,BINGHAMTON,NY,13901,POINT (-75.91055 42.09977),BROOME
146056,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",WEBERS LANDSCAPING INC,WEBERS LANDSCAPING INC,716-652-2420,1241,DAVIS ROAD,,,WEST FALLS,NY,14170,POINT (-78.68166 42.72513),ERIE
141394,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",PEPPERMINT FARMS INC,PEPPERMINT FARMS INC,716-655-5241,7431,SENECA STREET,,,EAST AURORA,NY,14052,POINT (-78.65467 42.79351),ERIE
144883,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",LILAC CREEK NURSERY INC,LILAC CREEK NURSERY INC,716-337-2260,10311,MILE BLOCK ROAD,,,NORTH COLLINS,NY,14111,POINT (-78.95729 42.60023),ERIE
245782,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ZANTOPIA HERB GARDENS,ZANTOPP ANDREW,585-478-0607,1147,MAIN ST,,,MUMFORD,NY,14511,POINT (-77.85871 42.98845),MONROE
645097,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",NATHALI NEAL LLC,NATHALI NEAL,,7323,DRY BRIDGE ROAD,,,RED CREEK,NY,13143,POINT (-76.71539 43.25915),WAYNE
643835,Nursery Stock Only,10 Acres or Less,,GOZO NF NURSERIES INC,NICHOLAS GOZO,718-743-1407,2660,COYLE STREET,,,BROOKLYN,NY,11235,POINT (-73.93484 40.58869),KINGS
303607,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",SZAREKS GREENHOUSES,SZAREK BERNARD,315-853-5901,7443,EAST SOUTH STREET,,,CLINTON,NY,13323,POINT (-75.39474 43.09339),ONEIDA
482321,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",WILCOXS JOHN GREENHOUSE,WILCOX JOHN,607-498-4625,655,COUNTY ROAD 93,,,ROSCOE,NY,12776,POINT (-75.00131 41.86649),SULLIVAN
646302,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SCOTT'S P.C. MARKET,DOUGLAS SCOTT,585-969-0085,2834,ROUTE 246,,,PERRY,NY,14530,POINT (-78.00569 42.74706),WYOMING
471360,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WITTENDALES FLORIST & GREENHOUSE INC,WITTENDALES FLORIST & GREENHS INC,631-324-7160,89,NEWTOWN LANE,,,EAST HAMPTON,NY,11937,POINT (-72.19001 40.96486),SUFFOLK
645663,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",ORGANICA GARDEN SUPPLY/TCLS LLC,TRAVIS CARTER,845-481-4009,1094,MORTON BLVD,,,KINGSTON,NY,12401,POINT (-73.99297 41.96222),ULSTER
646436,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",TURNBULL NURSERY INC,TURNBULL NURSERY INC,716-337-3812,,VERSAILLES PLANK RD,VERSAILLES FARM,,NORTH COLLINS,NY,14111,POINT (-78.94095 42.59468),ERIE
646319,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BAREFOOT GARDEN AND GREENHOUSE,NANCY SZEWCZYK-DAVEY,315-767-8166,6854,LEYDEN ROAD,,,PORT LEYDEN,NY,13433,POINT (-75.35324 43.57458),LEWIS
646186,Nursery Stock Only,10 Acres or Less,,REYEX FARMS,COURTNEY JAMES,607-222-0357,579,DUNHAM HILL ROAD,,,CASTLE CREEK,NY,13744,POINT (-75.9309 42.23877),BROOME
460811,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",COOPERS CAREER CENTER - GREATER SOUTHERN TIER BOCES,GST BOCES,607-962-3175,9579,VOCATIONAL DRIVE,,,PAINTED POST,NY,14870,POINT (-77.13537 42.19286),STEUBEN
645228,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",NYS ARC INC MONTGOMERY COUNTY CHAPTER -GROW,NYS ARC INC,518-954-2039,47,LIBERTY DRIVE,,,AMSTERDAM,NY,12010,POINT (-74.20979 42.93146),MONTGOMERY
300599,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",MUM FARM THE,COREY SHELLEY,315-737-5145,9011,RED HILL ROAD,,,NEW HARTFORD,NY,13413,POINT (-75.29153 43.03513),ONEIDA
644679,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",FORJONE PRODUCE,CHRIS NEFF,585-281-5713,5360,UPPER HOLLY RD,,,HOLLEY,NY,14470,POINT (-78.08097 43.15359),ORLEANS
645019,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",TANGLEROOT FARM,TANGLEROOT FARM,518-929-0300,1835,NYS RTE 22,,,ESSEX,NY,12936,POINT (-73.39717 44.27985),ESSEX
60155,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",BARNES GREENHOUSES INC,BARNES GREENHOUSES INC,716-679-1069,3187,MAIN ROAD,,,DUNKIRK,NY,14048,POINT (-79.26803 42.47272),CHAUTAUQUA
344755,Nursery Stock Only,11-100 Acres,,SCHLABACH'S NURSERY,SCHLABACH DAVID R,585-798-6198,2784,MURDOCK ROAD,,,MEDINA,NY,14103,POINT (-78.43381 43.27588),ORLEANS
644263,Nursery Stock Only,11-100 Acres,,WALKERS TREE FARM,WALKER FRANK,607-334-5046,521,HOAG CHILDS ROAD,,,NORWICH,NY,13815,POINT (-75.63162 42.56567),CHENANGO
470109,Combined Nursery and Greenhouse,11-100 Acres,"20,001 SqFt of Glass or More",SCHLECHT NURSERY INC,SCHLECHT NURSERY INC,631-878-2541,41,OAK STREET,,,CENTER MORICHES,NY,11934,POINT (-72.78265 40.81125),SUFFOLK
646054,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",THE VINTAGE COW FARMERS MARKET,DANA CHAMBERLAIN & KATIE CARPENTER,,11105,ALEXANDER ROAD,,,ATTICA,NY,14011,POINT (-78.26968 42.87533),WYOMING
645226,Nursery Stock Only,10 Acres or Less,,WINDY RIDGE ACRES,WINDY RIDGE ACRES,,7189,ROUTE 812,,AT NOLT'S COUNTRY STORE,LOWVILLE,NY,13367,POINT (-75.48305 43.80515),LEWIS
25253,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",YODERS GREENHOUSE,YODER SIMON,,8474,COUNTY ROAD 3,,,FREEDOM,NY,14065,POINT (-78.21936 42.47983),ALLEGANY
644022,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WYLLIE FOX FARM,JAMES & TERESA EDELSTEIN,315-427-8266,3745,ALLEN ROAD,,,CATO,NY,13033,POINT (-76.49284 43.19113),CAYUGA
340050,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GILMAN TIM,GILMAN TIM,585-406-0477,16305,RIDGE ROAD,,,HOLLEY,NY,14470,POINT (-78.06497 43.27837),ORLEANS
646251,Nursery Stock Only,10 Acres or Less,,KNAPP FARM,ELLEN KNAPP,607-425-9612,1826,CO RD 60,,,LOWMAN,NY,14861,POINT (-76.71431 42.02862),CHEMUNG
50341,Nursery Stock Only,10 Acres or Less,,STILL MEADOW NURSERY INC,STILL MEADOW NURSERY INC,315-253-4496,5994,LAKE AVENUE EXT,,,AUBURN,NY,13021,POINT (-76.55396 42.90758),CAYUGA
434644,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",PEACETREE,SAVIO KARIN,518-872-2176,219,MIDDLE ROAD,,,SCHOHARIE,NY,12157,POINT (-74.19124 42.67178),SCHOHARIE
644712,Nursery Stock Only,10 Acres or Less,,MARK PIRAINO,MARK PIRAINO,315-720-2030,3306,OAK BROOK ROAD,,,BALDWINSVILLE,NY,13027,POINT (-76.28212 43.17667),ONONDAGA
282951,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",MEYERS PLANT&PRODUCE,MEYER PETER JR&PETER III,516-921-4835,131,PIQUETS LANE,,,WOODBURY,NY,11797,POINT (-73.47641 40.80952),NASSAU
646640,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",CAROLYN & GLENN MARTIN,CAROLYN & GLENN MARTIN,315-536-7476,2610,HOYT RD,,,PENN YAN,NY,14527,POINT (-77.02859 42.63833),YATES
646634,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less","EMERALD CITY NY, LLC DBA GREEN SPECTRUMS",MICHAEL FERTUCCI,845-447-2240,46,FOSTER RD.,,,HOPEWELL JUNCTION,NY,12533,POINT (-73.79662 41.59198),DUTCHESS
646448,Nursery Stock Only,10 Acres or Less,,FLORA FIELD FARM,CAITLYN HORGAN,609-865-4415,165,RICE RD,,,NASSAU,NY,12123,POINT (-73.62491 42.55365),RENSSELAER
645105,Nursery Stock Only,10 Acres or Less,,WEST END GARDEN,ANGELA M BATTISTA,315-778-2079,201,PALMER STREET,,,WATERTOWN,NY,13601,POINT (-75.93412 43.98122),JEFFERSON
645736,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SPADARO GREENHOUSE,ALFRED SPADARO,214-538-4345,468,CAYUTA AVENUE,,,WAVERLY,NY,14892,POINT (-76.52648 42.00553),TIOGA
203310,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",HOPE VALLEY FARM LLC,HOPE VALLEY FARM LLC,518-863-4711,498,HOPE FALLS ROAD,,,HOPE FALLS,NY,12134,POINT (-74.17488 43.30557),HAMILTON
643926,Combined Nursery and Greenhouse,11-100 Acres,"20,001 SqFt of Glass or More",KURT WEISS GRENSES INC,KURT WEISS GREENHOUSES INC,,CHAPMAN BLVD,NORTH OF SUNRISE HWY,,,EAST MORICHES,NY,11940,,SUFFOLK
645628,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",KIRBYS FARM MARKET,"TIMOTHY KIRBY, LINDA KIRBY & CHAD KIRBY",585-637-2600,9739,RIDGE ROAD,,,BROCKPORT,NY,14420,POINT (-77.98451 43.25197),MONROE
371608,Nursery Stock Only,10 Acres or Less,,PETERSEN LANDSCAPING,PETERSEN GREGERS,845-878-6186,,OLD ROUTE 311,PO BOX 444,,PATTERSON,NY,12563,POINT (-73.60483 41.51354),PUTNAM
365925,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",FLYING RABBIT FARM,DOLAN MARY,607-988-9029,174,MAIN STREET,,,OTEGO,NY,13825,POINT (-75.1853 42.38958),OTSEGO
646518,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HOP-N-HEMP TEAS INC.,ANDREW KROUSE,716-598-6688,3746,RT 77,,,VARYSBURG,NY,14167,POINT (-78.38793 42.70559),WYOMING
645280,Nursery Stock Only,11-100 Acres,,RAMSEY FARM,JOHN RAMSEY,914-723-3817,256,GRIFFEN AVENUE,,,SCARSDALE,NY,10583,POINT (-73.75519 40.97134),WESTCHESTER
475297,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",DACCOLTI FRANK LANDSCAPE & NURSERY,DACCOLTI FRANK,631-293-9327,21,RULAND ROAD,,,MELVILLE,NY,11747,POINT (-73.42058 40.76),SUFFOLK
324611,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",WILLOW POND AQUA FARMS INC,WILLOW POND AQUA FARMS INC,585-396-2753,3581,SWAMP ROAD,,,CANANDAIGUA,NY,14424,POINT (-77.19258 42.91523),ONTARIO
646655,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",BERRY PATCH OF STONE - WALL HILL FARM LLC,DALE ILA M RIGGS,518-733-1234,15589,NY 22,,,STEPHENTOWN,NY,12168,POINT (-73.3566 42.52665),RENSSELAER
646217,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",KWILOS FARMS,EMILY KWILOS AND JOSEPH KWILOS,716-549-6201,7678,ERIE RD,,,DERBY,NY,14047,POINT (-79.02153 42.67746),ERIE
474243,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",DAISY GARDEN CORP,DAISY GARDEN CORPORATION,631-363-2708,18,PARK AVENUE,,,BLUE POINT,NY,11715,POINT (-73.03501 40.76286),SUFFOLK
644795,Combined Nursery and Greenhouse,101 Acres or More,"2,000 SqFt of Glass or Less",STONE ARCH FARMS,KENNETH BARBER SR,607-2287872,6146,BECK HORN RD,,,HECTOR,NY,14841,POINT (-76.87461 42.52807),SCHUYLER
646603,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",GREEN PINKY FARM,SUSAN GOTHAM,315-848-2414,35,COUNTY ROUTE 6,,,OSWEGATCHIE,NY,13670,POINT (-75.06051 44.1917),ST. LAWRENCE
645431,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",DAMN GOOD HONEY FARM LLC,KEITH DUARTE,845-701-1999,15,OLD QUEENS HIGHWAY,,,KERHONKSON,NY,12446,POINT (-74.32748 41.77279),ULSTER
410571,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",JOHN OTREMBIAK,OTREMBIAK JOHN,518-584-2299,23,NORTH MILTON ROAD,,,SARATOGA SPRINGS,NY,12866,POINT (-73.86516 43.08043),SARATOGA
645510,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",LEANING BIRCH FARM,DANIEL AND ROSEMARY FERA,518-466-8245,2388,COUNTY HWY 107,,,AMSTERDAM,NY,12010,POINT (-74.14316 43.02655),FULTON
476644,Nursery Stock Only,11-100 Acres,,JR BEAVER TREE INC,JEFFREY S ROGERS,631-323-3935,,MAIN ROAD,,,ORIENT,NY,11957,POINT (-72.30036 41.14311),SUFFOLK
645634,Nursery Stock Only,11-100 Acres,,VERDERBER LANDSCAPE NURSERY INC,JOHN VERDERBER & MARIA VERDERBER,631-722-4388,1355,EAST MILL ROAD,,,MATTITUCK,NY,11952,POINT (-72.54398 41.00935),SUFFOLK
316414,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",ZELIAS ROBERT,ZELIAS ROBERT,315-689-3057,5967,FOWLER RD,,,JORDAN,NY,13080,POINT (-76.41111 43.06254),ONONDAGA
645005,Nursery Stock Only,10 Acres or Less,,ROYAL ACRES,JOHN KING,845-692-6719,486,UNION SCHOOL RD,,,MIDDLETOWN,NY,10941,POINT (-74.3328 41.52627),ORANGE
514812,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ANGELS AT GARDEN GATE NURSERY,KOSTECZKO KIM ANN,845-895-2118,1562,ALBANY POST ROAD,,,GARDINER,NY,12525,POINT (-74.19003 41.64123),ULSTER
646772,Nursery Stock Only,11-100 Acres,,"LONGWOOD FARMS & LANDSCAPE, INC.",SCOTT SIPALA,631-627-4466,149,LONGWOOD RD,,,MIDDLE ISLAND,NY,11953,POINT (-72.91684 40.86681),SUFFOLK
477079,Nursery Stock Only,11-100 Acres,,DELEA LEASING CORP  DBA DELEA SOD FARMS,DELEA LEASING CORP DBA DELEA SOD FARMS,631-368-8022,,RILEY & EDWARDS AVE,LIPA POLE,,CALVERTON,NY,119331111,POINT (-72.77785 40.96039),SUFFOLK
644274,Greenhouse Stock Only,10 Acres or Less,"2,000 SqFt of Glass or Less",GLENVILLE FARMS LLC,GLENVILLE FARMS LLC,518-399-4939,653,SWAGGERTOWN RD,,,SCHENECTADY,NY,12302,POINT (-73.9582 42.89633),SCHENECTADY
